2071,EPEA*+ID Runtime
7201,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7445,EPEA*+ID Runtime
12263,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1919,ICTS 3E +ID Runtime
7640,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2128,ICTS 3E +ID Runtime
12260,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7540,EPEA*+ID Runtime
7809,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2007,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7584,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2516,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1836,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2040,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1628,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
8061,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1357,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1775,ICTS 3E +ID Runtime
7668,ICTS 3E +ID Runtime
2034,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7880,EPEA*+ID Runtime
7466,EPEA*+ID Runtime
1969,ICTS 3E +ID Runtime
7854,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2411,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2260,EPEA*+ID Runtime
2191,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7413,ICTS 3E +ID Runtime
1608,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2432,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7713,ICTS 3E +ID Runtime
7376,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1983,ICTS 3E +ID Runtime
7346,ICTS 3E +ID Runtime
2205,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7619,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1782,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7401,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7234,ICTS 3E +ID Runtime
7653,ICTS 3E +ID Runtime
8272,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2505,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7271,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1527,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7480,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1806,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7455,EPEA*+ID Runtime
12292,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7812,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1529,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2135,ICTS 3E +ID Runtime
7509,EPEA*+ID Runtime
7434,ICTS 3E +ID Runtime
1508,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1651,EPEA*+ID Runtime
2012,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7200,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7992,EPEA*+ID Runtime
1996,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7873,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7398,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2101,EPEA*+ID Runtime
1652,ICTS 3E +ID Runtime
7166,Basic-CBS/(A*/SIC)+ID Runtime
7855,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
8109,ICTS 3E +ID Runtime
7371,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8037,ICTS 3E +ID Runtime
7716,ICTS 3E +ID Runtime
2232,ICTS 3E +ID Runtime
7753,ICTS 3E +ID Runtime
7575,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2483,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1591,EPEA*+ID Runtime
2581,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8056,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7913,EPEA*+ID Runtime
2501,ICTS 3E +ID Runtime
1520,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
11753,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
11731,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1371,EPEA*+ID Runtime
2175,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7609,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1350,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7277,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
12272,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7888,EPEA*+ID Runtime
1895,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2587,ICTS 3E +ID Runtime
7963,EPEA*+ID Runtime
7733,ICTS 3E +ID Runtime
1681,EPEA*+ID Runtime
8131,ICTS 3E +ID Runtime
7881,EPEA*+ID Runtime
7393,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7510,EPEA*+ID Runtime
8225,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1740,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7464,EPEA*+ID Runtime
1713,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1438,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7226,ICTS 3E +ID Runtime
1716,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7969,EPEA*+ID Runtime
7682,EPEA*+ID Runtime
1965,ICTS 3E +ID Runtime
8136,ICTS 3E +ID Runtime
2428,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7423,ICTS 3E +ID Runtime
2032,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2392,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7867,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7616,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2081,EPEA*+ID Runtime
7852,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7847,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2182,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8083,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7270,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2387,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8046,ICTS 3E +ID Runtime
2246,EPEA*+ID Runtime
2571,ICTS 3E +ID Runtime
1953,ICTS 3E +ID Runtime
8080,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7981,EPEA*+ID Runtime
7986,EPEA*+ID Runtime
1365,ICTS 3E +ID Runtime
7833,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2207,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1923,ICTS 3E +ID Runtime
7133,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1772,ICTS 3E +ID Runtime
2123,ICTS 3E +ID Runtime
7618,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1495,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7475,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7751,ICTS 3E +ID Runtime
7587,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
8273,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7601,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2195,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7914,EPEA*+ID Runtime
8182,EPEA*+ID Runtime
2339,EPEA*+ID Runtime
12290,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2037,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1982,ICTS 3E +ID Runtime
7555,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1463,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8242,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7239,ICTS 3E +ID Runtime
2585,ICTS 3E +ID Runtime
2010,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7248,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8071,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7993,EPEA*+ID Runtime
7639,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7901,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2592,ICTS 3E +ID Runtime
7684,ICTS 3E +ID Runtime
7709,ICTS 3E +ID Runtime
7223,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7284,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
8180,EPEA*+ID Runtime
7701,ICTS 3E +ID Runtime
1571,ICTS 3E +ID Runtime
1388,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2094,EPEA*+ID Runtime
1598,EPEA*+ID Runtime
2450,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7145,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1711,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7565,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
11719,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
11728,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7533,A*+OD+ID Runtime
7418,ICTS 3E +ID Runtime
2221,ICTS 3E +ID Runtime
2001,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8147,ICTS 3E +ID Runtime
7832,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8191,EPEA*+ID Runtime
2003,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7597,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7356,ICTS 3E +ID Runtime
8250,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7416,ICTS 3E +ID Runtime
2295,ICTS 3E +ID Runtime
2344,EPEA*+ID Runtime
2119,ICTS 3E +ID Runtime
1672,EPEA*+ID Runtime
1505,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7227,ICTS 3E +ID Runtime
2316,ICTS 3E +ID Runtime
1640,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1398,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7353,ICTS 3E +ID Runtime
2446,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2284,ICTS 3E +ID Runtime
1434,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1423,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7144,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7336,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7440,EPEA*+ID Runtime
7551,ICTS 3E +ID Runtime
1627,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7417,ICTS 3E +ID Runtime
7134,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1515,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1419,ICTS 3E +ID Runtime
1367,EPEA*+ID Runtime
7688,ICTS 3E +ID Runtime
2036,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
12291,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2043,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8055,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8088,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7658,ICTS 3E +ID Runtime
2434,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2404,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
11749,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
11720,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7247,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2110,ICTS 3E +ID Runtime
1812,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7844,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7427,ICTS 3E +ID Runtime
7472,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2386,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
11736,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7315,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
8247,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7286,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2304,ICTS 3E +ID Runtime
7612,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1776,ICTS 3E +ID Runtime
7132,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
11765,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2586,ICTS 3E +ID Runtime
1477,EPEA*+ID Runtime
7454,EPEA*+ID Runtime
7918,EPEA*+ID Runtime
1842,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
8000,EPEA*+ID Runtime
7828,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7211,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2048,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7489,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7878,EPEA*+ID Runtime
7606,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
8206,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
12264,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2129,ICTS 3E +ID Runtime
1868,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7894,EPEA*+ID Runtime
1413,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2487,EPEA*+ID Runtime
7341,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7405,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8093,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7383,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7651,ICTS 3E +ID Runtime
7607,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1725,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
8111,ICTS 3E +ID Runtime
1577,ICTS 3E +ID Runtime
8257,EPEA*+ID Runtime
12270,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7967,EPEA*+ID Runtime
2399,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2577,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
2171,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7275,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1406,ICTS 3E +ID Runtime
7959,EPEA*+ID Runtime
2023,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7225,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
11723,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
2181,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
1587,ICTS 3E +ID Runtime
7312,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1456,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1349,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
7505,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime
12281,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
1448,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
7340,CBS/(A*/SIC) + BP + PC without smart tie breaking using Dynamic Lazy Open List with Heuristic MVC of Cardinal Conflict Graph Heuristic Runtime
