,GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth,Y,Y Success,Y Runtime,GridSize,Sparsity
1783,ht_mansion_n,270,133,32,26951,2,2.33e+22,0.7505151999999999,141.25,262,2,122.2689,124.5833,0.0417154,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,1,143300.6368,4524,7178,16576,11,1,11,4,1,17876.3442,4524,6737,15680,3,1,3,4,1,165832.8371,4524,369414,305304,3,1,3,4,ICTS 3E +ID Runtime,1,17876.3442,35910,0.003571827212858578
1784,den312d,81,65,1,2820,6,5.0,0.5356125,14.0,14,14,0.0,0.0,0.0028490029999999997,1,258.77099999999996,14,14,33,1,1,1,0,1,171.7669,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,49.7877,14,14,33,1,1,1,0,1,23.073,14,14,33,1,1,1,0,1,12.9211,14,14,33,1,1,1,0,EPEA*+ID Runtime,1,12.9211,5265,0.00040899795501022495
1785,den312d,81,65,2,2820,6,25.0,0.5356125,49.5,85,14,26.66667,9.666667,0.01918329,1,294.1997,99,99,261,1,1,1,0,1,0.3349,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,44.9843,99,99,261,1,1,1,0,1,32.9963,99,99,261,1,1,1,0,1,17.0709,99,99,261,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,0.3349,5265,0.0008179959100204499
1786,den312d,81,65,3,2820,6,125.0,0.5356125,54.66666667,85,14,33.0,15.666670000000002,0.0300095,1,10.7863,164,164,412,1,1,1,0,1,0.435,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,78.0315,164,164,412,1,1,1,0,1,13.2174,164,164,412,1,1,1,0,1,44.518,164,164,412,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,0.435,5265,0.001226993865030675
1787,den312d,81,65,4,2820,6,625.0,0.5356125,45.75,85,14,37.4,27.9,0.03380817,1,23.9265,183,183,463,1,1,1,0,1,0.2502,183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21.7547,183,183,463,1,1,1,0,1,20.1139,183,183,463,1,1,1,0,1,18.8919,183,183,463,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,0.2502,5265,0.0016359918200408998
1788,den312d,81,65,5,2820,6,3125.0,0.5356125,51.8,85,14,40.8,36.26667,0.03931624,1,32.7389,259,259,666,1,1,1,0,1,281.6331,259,2,5,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,794,795,0,0,406,0,0,187,624,103,699,1,0,1,0,1,31.0905,259,259,666,1,1,1,0,1,21.9343,259,259,666,1,1,1,0,1,34.0924,259,259,666,1,1,1,0,ICTS 3E +ID Runtime,1,21.9343,5265,0.002044989775051125
1789,den312d,81,65,6,2820,6,15625.0,0.5356125,50.5,85,14,38.714290000000005,40.57143,0.04577398,1,25.2525,303,303,783,1,1,1,0,1,26.3754,303,2,5,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,793,795,0,0,405,0,0,187,623,103,698,1,0,1,0,1,35.9654,303,303,783,1,1,1,0,1,27.8665,303,303,783,1,1,1,0,1,33.8517,303,303,783,1,1,1,0,A*+OD+ID Runtime,1,25.2525,5265,0.00245398773006135
1790,den312d,81,65,7,2820,6,78125.0,0.5356125,55.28571429,85,14,40.35714,41.35714,0.04938272,1,35.3829,387,387,1015,1,1,1,0,1,27.6805,387,2,5,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,793,795,0,0,405,0,0,187,623,103,698,1,0,1,0,1,33.9014,387,387,1015,1,1,1,0,1,36.0835,387,387,1015,1,1,1,0,1,30.1254,387,387,1015,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,27.6805,5265,0.0028629856850715747
1791,den312d,81,65,8,2820,6,390625.0,0.5356125,59.75,91,14,41.91667,41.63889,0.05830959,1,61.0507,478,478,1257,1,1,1,0,1,28.0633,478,2,5,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,793,795,0,0,405,0,0,187,623,103,698,1,0,1,0,1,48.4457,478,478,1257,1,1,1,0,1,61.1532,478,478,1257,1,1,1,0,1,44.7384,478,478,1257,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,28.0633,5265,0.0032719836400817996
1792,den312d,81,65,9,2820,6,1953125.0,0.5356125,67.0,125,14,46.4,50.35556,0.07103514,1,6691.2993,605,35432,97718,3,1,3,2,1,496.3528,605,11,23,0,0,0,0,0,0,0,0,6,4,1,0,0,0,1,13175,9680,57,0,10629,0,0,1704,8267,590,9222,5,0,1,2,1,466.2497,605,820,1943,3,1,3,2,1,4059.4903,605,831,1966,3,1,3,2,1,3727.7992,605,18159,15559,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,466.2497,5265,0.0036809815950920245
1793,den312d,81,65,10,2820,6,9765625.0,0.5356125,63.4,125,14,46.2,48.16364,0.07540361,1,7320.5339,636,35463,97802,3,1,3,2,1,513.9845,636,11,23,0,0,0,0,0,0,0,0,6,4,1,0,0,0,1,13169,9680,57,0,10618,0,0,1701,8246,589,9218,5,0,1,2,1,444.3661,636,851,2016,3,1,3,2,1,4329.7252,636,862,2039,3,1,3,2,1,3307.7264,636,18189,15632,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,444.3661,5265,0.00408997955010225
1794,den312d,81,65,11,2820,6,48828125.0,0.5356125,64.36363636,125,14,49.51515,46.09091,0.08395062,1,7604.232,710,35537,97980,3,1,3,2,1,484.94300000000004,710,11,23,0,0,0,0,0,0,0,0,6,4,1,0,0,0,1,13169,9680,57,0,10618,0,0,1701,8246,589,9218,5,0,1,2,1,483.9725,710,925,2194,3,1,3,2,1,3844.6319,710,936,2217,3,1,3,2,1,3206.1538,710,18263,15810,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,483.9725,5265,0.004498977505112475
1795,den312d,81,65,12,2820,6,244140625.0,0.5356125,69.75,129,14,51.34615,49.61538,0.09211776,1,6984.2795,839,35705,98395,3,1,3,2,1,553.2295,839,11,23,0,0,0,0,0,0,0,0,6,4,1,0,0,0,1,13259,9678,82,0,10708,0,0,1701,8238,589,9214,5,0,1,2,1,475.3034,839,1089,2604,3,1,3,2,1,3958.2432,839,1100,2627,3,1,3,2,1,3316.3217,839,18435,16220,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,475.3034,5265,0.0049079754601227
1796,den312d,81,65,13,2820,6,1220703125.0,0.5356125,64.84615385,129,6,51.31868,52.9011,0.09325736,1,7459.6708,845,35711,98414,3,1,3,2,1,497.6202,845,11,23,0,0,0,0,0,0,0,0,6,4,1,0,0,0,1,13259,9678,82,0,10708,0,0,1701,8238,589,9214,5,0,1,2,1,500.8746,845,1095,2623,3,1,3,2,1,3552.9035,845,1106,2646,3,1,3,2,1,3257.7532,845,18441,16239,3,1,3,2,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,497.6202,5265,0.005316973415132925
1797,den312d,81,65,14,2820,6,6103515625.0,0.5356125,64.21428571,129,6,50.10476,54.647619999999996,0.09610637,1,6548.3001,901,35773,98564,3,1,3,2,1,966.7653,901,22,45,0,0,0,0,0,0,0,0,12,6,4,0,0,0,1,26549,19609,149,0,21432,0,0,1701,16570,1253,18525,9,0,1,2,1,500.9677,901,1157,2773,3,1,3,2,1,3547.7206,901,1168,2796,3,1,3,2,1,3179.6485,901,18503,16389,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,500.9677,5265,0.0057259713701431495
1798,den312d,81,65,15,2820,6,30517578125.0,0.5356125,63.06666667,129,6,48.58333,56.433330000000005,0.10351379999999999,1,6635.2598,948,35820,98679,3,1,3,2,1,945.8199,948,22,45,0,0,0,0,0,0,0,0,12,6,4,0,0,0,1,26551,19611,149,0,21434,0,0,1701,16561,1256,18527,9,0,1,2,1,531.9631,948,1204,2888,3,1,3,2,1,3428.3671,948,1215,2911,3,1,3,2,1,3216.8402,948,18550,16504,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,531.9631,5265,0.006134969325153374
1799,den312d,81,65,16,2820,6,152588000000.0,0.5356125,60.25,129,6,50.11765,55.926469999999995,0.1071225,1,7205.8205,966,35838,98727,3,1,3,2,1,984.3621,966,22,45,0,0,0,0,0,0,0,0,12,6,4,0,0,0,1,26551,19611,149,0,21434,0,0,1701,16561,1256,18527,9,0,1,2,1,508.6148,966,1222,2936,3,1,3,2,1,3608.0616,966,1233,2959,3,1,3,2,1,3344.8615,966,18568,16552,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,508.6148,5265,0.006543967280163599
1800,den312d,81,65,17,2820,6,762939000000.0,0.5356125,60.70588235,129,6,50.0915,55.42484,0.1101614,1,6443.5314,1034,35906,98886,3,1,3,2,1,3348.6687,1034,33,65,0,0,0,0,0,0,0,0,16,8,7,0,0,0,2,50365,37656,444,0,67006,0,0,7104,30987,2316,35912,14,0,2,2,1,609.6107,1034,1290,3095,3,1,3,2,1,3637.8907,1034,1301,3118,3,1,3,2,1,3342.5968,1034,18636,16711,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,609.6107,5265,0.006952965235173824
1801,den312d,81,65,18,2820,6,3814700000000.0,0.5356125,60.44444444,129,6,50.1345,55.2807,0.1162393,1,6657.7111,1090,35962,99019,3,1,3,2,1,3227.8183,1090,33,65,0,0,0,0,0,0,0,0,16,8,7,0,0,0,2,50373,37664,444,0,67014,0,0,7104,30991,2320,35920,14,0,2,2,1,552.1169,1090,1346,3228,3,1,3,2,1,3758.1191,1090,1357,3251,3,1,3,2,1,3304.7067,1090,18692,16844,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,552.1169,5265,0.007361963190184049
1802,den312d,81,65,19,2820,6,19073500000000.0,0.5356125,59.84210526,129,6,50.86316,57.23158000000001,0.12364669999999998,1,6712.0533,1139,36011,99162,3,1,3,2,1,3214.7270000000003,1139,33,65,0,0,0,0,0,0,0,0,16,8,7,0,0,0,2,50373,37664,444,0,67014,0,0,7104,30991,2320,35920,14,0,2,2,1,595.6843,1139,1395,3371,3,1,3,2,1,3737.9955,1139,1406,3394,3,1,3,2,1,3318.6123,1139,18741,16987,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,595.6843,5265,0.007770961145194274
1803,den312d,81,65,20,2820,6,95367400000000.0,0.5356125,59.5,129,6,53.047619999999995,57.038090000000004,0.1245964,1,6652.1939,1192,36064,99545,3,1,3,2,1,3165.8637,1192,33,65,0,0,0,0,0,0,0,0,16,8,7,0,0,0,2,50582,37821,427,0,67202,0,0,7078,30999,2316,36134,14,0,2,2,1,683.3911,1192,1448,3509,3,1,3,2,1,3700.8979999999997,1192,1459,3532,3,1,3,2,1,3532.4663,1192,18794,17125,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,683.3911,5265,0.0081799591002045
1804,den312d,81,65,21,2820,6,476837000000000.0,0.5356125,60.33333333,129,6,52.2684,56.173159999999996,0.1255461,0,300050.9389,-2,84363,223284,4,1,4,0,0,300010.5597,-2,169,271,0,0,0,0,0,12,0,0,38,30,34,0,0,0,3,1010683,744462,8459,0,5164343,0,0,357918,583993,57063,715236,75,1,3,2,1,10334.7269,1271,1871,4337,4,1,4,4,0,300002.8643,-2,1741,4073,4,1,4,0,0,300009.9235,-2,41513,33798,4,1,4,0,Basic-CBS/(A*/SIC)+ID Runtime,1,10334.7269,5265,0.008588957055214725
1805,den312d,81,65,22,2820,6,2380000000000000.0,0.5356125,60.90909091,129,6,51.46245,56.039519999999996,0.1308642,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300006.0957,-2,1924,4441,2,1,2,0,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,0,300000.0,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,irrelevant,EPEA*+ID Runtime,0,300000.0,5265,0.00899795501022495
1806,Berlin_1_256,256,256,1,17996,5,5.0,0.27459720000000004,448.0,448,448,0.0,0.0,0.0068511959999999995,1,57.4203,448,448,1131,1,1,1,0,1,34.2679,448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14.857000000000001,448,448,1131,1,1,1,0,1,11.8901,448,448,1131,1,1,1,0,1,12.2627,448,448,1131,1,1,1,0,ICTS 3E +ID Runtime,1,11.8901,65536,2.103491796381994e-05
1807,Berlin_1_256,256,256,2,17996,5,25.0,0.27459720000000004,413.0,448,378,35.0,51.66667,0.01261902,1,26.2124,826,826,2157,1,1,1,0,1,0.708,826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26.6128,826,826,2157,1,1,1,0,1,25.2207,826,826,2157,1,1,1,0,1,33.4732,826,826,2157,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,0.708,65536,4.206983592763988e-05
1808,Berlin_1_256,256,256,3,17996,5,125.0,0.27459720000000004,351.0,448,227,114.0,142.6667,0.01609802,1,44.6417,1053,1053,2678,1,1,1,0,1,1.0069,1053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,47.994,1053,1053,2678,1,1,1,0,1,47.6356,1053,1053,2678,1,1,1,0,1,40.0251,1053,1053,2678,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1.0069,65536,6.310475389145982e-05
1809,Berlin_1_256,256,256,4,17996,5,625.0,0.27459720000000004,324.25,448,227,126.8,161.1,0.019699099999999997,1,61.6783,1297,1297,3284,1,1,1,0,1,1.3679,1297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56.8598,1297,1297,3284,1,1,1,0,1,58.8277,1297,1297,3284,1,1,1,0,1,67.5812,1297,1297,3284,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1.3679,65536,8.413967185527976e-05
1810,Berlin_1_256,256,256,5,17996,5,3125.0,0.27459720000000004,292.4,448,165,142.6667,172.1333,0.02217102,1,76.53699999999999,1462,1462,3710,1,1,1,0,1,1.7328,1462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,77.3835,1462,1462,3710,1,1,1,0,1,98.6287,1462,1462,3710,1,1,1,0,1,81.3979,1462,1462,3710,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1.7328,65536,0.00010517458981909971
1811,Berlin_1_256,256,256,6,17996,5,15625.0,0.27459720000000004,250.83333330000002,448,43,136.7619,179.0952,0.02282715,1,92.7878,1505,1505,3841,1,1,1,0,1,2.0187,1505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,87.8424,1505,1505,3841,1,1,1,0,1,88.7049,1505,1505,3841,1,1,1,0,1,99.271,1505,1505,3841,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,2.0187,65536,0.00012620950778291965
1812,Berlin_1_256,256,256,7,17996,5,78125.0,0.27459720000000004,250.71428569999998,448,43,153.0714,172.3571,0.02531433,1,107.2617,1755,1760,4502,1,1,1,0,1,71.4114,1755,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,584,1060,0,0,77,0,0,90,573,228,584,0,0,1,0,1,102.4311,1755,1760,4502,1,1,1,0,1,110.9185,1755,1760,4502,1,1,1,0,1,106.5095,1755,1760,4502,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,71.4114,65536,0.00014724442574673958
1813,Berlin_1_256,256,256,8,17996,5,390625.0,0.27459720000000004,259.625,448,43,163.4167,166.0556,0.02690125,1,130.1382,2077,2082,5315,1,1,1,0,1,10.9464,2077,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,584,1060,0,0,77,0,0,90,573,228,584,0,0,1,0,1,124.4749,2077,2082,5315,1,1,1,0,1,152.75799999999998,2077,2082,5315,1,1,1,0,1,134.9064,2077,2082,5315,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,10.9464,65536,0.00016827934371055952
1814,Berlin_1_256,256,256,9,17996,5,1953125.0,0.27459720000000004,265.6666667,448,43,163.5111,179.2889,0.03025818,1,165.2692,2391,2396,6024,1,1,1,0,1,11.4721,2391,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,584,1060,0,0,77,0,0,90,573,228,584,0,0,1,0,1,165.7551,2391,2396,6024,1,1,1,0,1,161.9603,2391,2396,6024,1,1,1,0,1,176.9543,2391,2396,6024,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,11.4721,65536,0.00018931426167437948
1815,Berlin_1_256,256,256,10,17996,5,9765625.0,0.27459720000000004,262.0,448,43,173.7273,172.5636,0.03192139,1,191.825,2620,2650,6696,1,1,1,0,1,30.1622,2620,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1927,2747,0,0,1026,0,0,1022,1878,426,1927,2,0,1,0,1,189.8226,2620,2650,6696,1,1,1,0,1,201.062,2620,2650,6696,1,1,1,0,1,200.5427,2620,2650,6696,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,30.1622,65536,0.00021034917963819942
1816,Berlin_1_256,256,256,11,17996,5,48828125.0,0.27459720000000004,240.9090909,448,30,168.2727,171.303,0.03236389,1,208.0159,2650,2680,6786,1,1,1,0,1,33.2685,2650,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1927,2747,0,0,1026,0,0,1022,1878,426,1927,2,0,1,0,1,203.2015,2650,2680,6786,1,1,1,0,1,209.00400000000002,2650,2680,6786,1,1,1,0,1,208.6778,2650,2680,6786,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,33.2685,65536,0.00023138409760201935
1817,Berlin_1_256,256,256,12,17996,5,244140625.0,0.27459720000000004,243.16666669999998,448,30,174.8333,176.8077,0.03625488,1,238.5049,2918,2948,7478,1,1,1,0,1,33.0529,2918,3,6,0,1,0,0,0,3,0,0,0,1,2,0,0,0,1,2207,3270,0,0,1038,0,0,1022,2155,508,2207,3,0,1,0,1,245.3419,2918,2948,7478,1,1,1,0,1,239.8436,2918,2948,7478,1,1,1,0,1,248.6572,2918,2948,7478,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,33.0529,65536,0.0002524190155658393
1818,Berlin_1_256,256,256,13,17996,5,1220703125.0,0.27459720000000004,251.15384619999998,448,30,175.956,179.6703,0.04127502,1,279.2805,3265,3295,8306,1,1,1,0,1,35.6258,3265,3,6,0,1,0,0,0,3,0,0,0,1,2,0,0,0,1,2207,3270,0,0,1038,0,0,1022,2155,508,2207,3,0,1,0,1,275.0472,3265,3295,8306,1,1,1,0,1,281.3397,3265,3295,8306,1,1,1,0,1,275.5587,3265,3295,8306,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,35.6258,65536,0.00027345393352965923
1819,Berlin_1_256,256,256,14,17996,5,6103515625.0,0.27459720000000004,260.8571429,448,30,177.4571,192.5619,0.04710388,1,324.866,3652,3682,9323,1,1,1,0,1,40.0571,3652,3,6,0,1,0,0,0,3,0,0,0,1,2,0,0,0,1,2207,3270,0,0,1038,0,0,1022,2155,508,2207,3,0,1,0,1,321.0507,3652,3682,9323,1,1,1,0,1,342.1984,3652,3682,9323,1,1,1,0,1,338.48900000000003,3652,3682,9323,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,40.0571,65536,0.00029448885149347916
1820,Berlin_1_256,256,256,15,17996,5,30517578125.0,0.27459720000000004,270.3333333,448,30,188.2667,198.1333,0.05111694,1,377.3685,4055,4085,10307,1,1,1,0,1,230.6424,4055,4,8,0,1,0,0,0,4,0,0,0,1,3,0,0,0,1,15952,17436,1,0,14046,0,0,10016,15615,804,15952,4,1,1,0,1,391.6619,4055,4085,10307,1,1,1,0,1,377.9123,4055,4085,10307,1,1,1,0,1,391.278,4055,4085,10307,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,230.6424,65536,0.0003155237694572991
1821,Berlin_1_256,256,256,16,17996,5,152588000000.0,0.27459720000000004,259.5625,448,30,190.0074,197.7794,0.05229187,1,415.4659,4153,4183,10559,1,1,1,0,1,253.3223,4153,4,8,0,1,0,0,0,4,0,0,0,1,3,0,0,0,1,15952,17436,1,0,14046,0,0,10016,15615,804,15952,4,1,1,0,1,423.9967,4153,4183,10559,1,1,1,0,1,415.173,4153,4183,10559,1,1,1,0,1,421.2003,4153,4183,10559,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,253.3223,65536,0.00033655868742111904
1822,Berlin_1_256,256,256,17,17996,5,762939000000.0,0.27459720000000004,264.7058824,448,30,195.1242,196.9281,0.05374146,1,457.2075,4500,4530,11473,1,1,1,0,1,229.14700000000002,4500,4,8,0,1,0,0,0,4,0,0,0,1,3,0,0,0,1,15952,17437,2,0,14046,0,0,10016,15614,805,15952,4,1,1,0,1,453.2247,4500,4530,11473,1,1,1,0,1,473.1003,4500,4530,11473,1,1,1,0,1,476.0801,4500,4530,11473,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,229.14700000000002,65536,0.00035759360538493897
